user_id,movie_id,watch_time,device,timestamp
U0034,M0003,9,Laptop,2025-04-25 01:36:24.567935
U0909,M0114,68,Console,2025-04-28 23:14:22.929421
U0558,M0100,17,Mobile,2025-04-26 01:13:03.803081
U0978,M0086,157,Desktop,2025-04-19 09:01:26.360850
U0266,M0124,34,Tablet,2025-04-05 22:03:14.191539
U0214,M0198,49,Laptop,2025-04-17 14:57:28.881313
U0449,M0011,85,Desktop,2025-04-09 21:34:45.393757
U0102,M0178,173,Smart TV,2025-04-19 03:17:29.928432
U0590,M0153,132,Console,2025-04-05 21:41:15.450048
U0523,M0182,136,Console,2025-04-02 19:09:35.800291
U0757,M0045,150,Smart TV,2025-04-01 14:51:30.031007
U0279,M0180,164,Mobile,2025-04-18 05:18:32.928213
U0663,M0057,140,Console,2025-03-31 17:19:06.602776
U0222,M0058,110,Console,2025-04-13 02:42:07.383786
U0466,M0012,100,Smart TV,2025-04-09 20:23:43.098591
U0394,M0025,43,Laptop,2025-04-01 16:42:52.179764
U0558,M0042,103,Console,2025-04-04 20:09:03.471105
U0704,M0103,143,Laptop,2025-04-13 18:09:03.178821
U0829,M0130,109,Desktop,2025-04-03 16:55:09.741399
U0467,M0158,128,Console,2025-04-08 08:32:12.961268
U0067,M0136,174,Desktop,2025-04-20 09:25:05.946958
U0645,M0150,83,Tablet,2025-04-22 08:57:36.203756
U0928,M0025,56,Smart TV,2025-04-04 22:02:22.003081
U0927,M0112,139,Mobile,2025-04-18 08:28:30.760234
U0328,M0125,18,Console,2025-04-18 03:52:47.742475
U0663,M0083,171,Console,2025-04-01 02:34:25.626894
U0370,M0087,75,Laptop,2025-04-24 17:15:31.483977
U0950,M0024,160,Smart TV,2025-04-19 08:25:16.224470
U0021,M0197,132,Laptop,2025-04-28 03:27:48.986628
U0264,M0158,29,Smart TV,2025-04-21 21:22:11.532948
U0361,M0009,133,Console,2025-04-27 12:49:38.469951
U0910,M0110,21,Laptop,2025-04-13 01:04:40.585885
U0120,M0153,146,Mobile,2025-04-03 08:32:58.255159
U0009,M0181,121,Mobile,2025-04-06 21:41:52.429677
U0567,M0110,137,Mobile,2025-04-10 19:47:46.179272
U0029,M0108,71,Console,2025-04-17 13:39:06.549101
U0314,M0179,132,Mobile,2025-03-31 15:16:53.445718
U0982,M0186,92,Laptop,2025-04-11 01:48:57.124350
U0292,M0009,144,Smart TV,2025-04-24 01:59:02.782645
U0235,M0098,86,Tablet,2025-04-05 15:47:37.389294
U0569,M0163,40,Laptop,2025-04-22 16:33:59.754719
U0654,M0098,177,Smart TV,2025-04-30 00:30:10.548928
U0933,M0188,97,Smart TV,2025-04-21 04:16:07.977456
U0746,M0057,72,Console,2025-04-10 22:54:56.869467
U0996,M0183,69,Desktop,2025-04-02 17:30:01.007854
U0620,M0113,131,Laptop,2025-04-25 10:59:28.443712
U0428,M0194,157,Desktop,2025-04-10 15:10:30.599145
U0282,M0105,150,Laptop,2025-04-24 06:21:06.450388
U0953,M0168,118,Mobile,2025-04-25 03:53:12.346466
U0082,M0128,98,Laptop,2025-04-18 12:54:02.320808
U0231,M0052,86,Mobile,2025-04-24 14:43:27.249015
U0237,M0171,34,Console,2025-04-04 10:00:22.378740
U0909,M0028,162,Console,2025-04-07 10:39:37.111274
U0360,M0069,125,Desktop,2025-04-21 10:21:47.441873
U0041,M0163,113,Desktop,2025-04-28 21:35:03.415296
U1000,M0193,175,Mobile,2025-04-24 12:44:26.204500
U0689,M0059,45,Laptop,2025-04-21 22:46:17.623704
U0061,M0078,96,Desktop,2025-04-10 08:39:16.594640
U0354,M0143,28,Mobile,2025-04-17 15:58:24.404453
U0570,M0132,48,Desktop,2025-04-01 19:29:02.793911
U0412,M0025,51,Laptop,2025-04-03 21:39:27.147567
U0503,M0031,44,Tablet,2025-04-05 16:48:40.690643
U0023,M0199,6,Desktop,2025-04-27 11:21:12.819071
U0834,M0075,45,Console,2025-04-02 01:09:03.300050
U0983,M0113,165,Tablet,2025-04-05 03:32:40.792205
U0343,M0160,122,Desktop,2025-04-13 13:29:33.150031
U0114,M0042,147,Smart TV,2025-04-25 14:47:16.594710
U0483,M0108,63,Laptop,2025-04-17 05:21:30.533433
U0783,M0076,113,Mobile,2025-04-29 02:11:00.612429
U0819,M0004,83,Laptop,2025-04-13 17:18:46.429973
U0197,M0172,104,Console,2025-04-27 11:50:59.531515
U0412,M0034,145,Console,2025-04-01 16:30:51.578186
U0803,M0139,66,Console,2025-04-02 05:17:59.029911
U0362,M0056,167,Tablet,2025-04-17 15:19:15.259974
U0077,M0162,135,Smart TV,2025-04-27 17:14:58.370904
U0531,M0093,107,Desktop,2025-04-08 21:29:25.063639
U0416,M0003,35,Tablet,2025-04-16 20:10:36.303311
U0710,M0029,117,Laptop,2025-04-25 23:24:19.001283
U0995,M0068,74,Tablet,2025-04-03 20:25:17.949298
U0679,M0164,78,Desktop,2025-04-27 05:45:39.470291
U0595,M0117,161,Smart TV,2025-04-29 01:32:35.230757
U0439,M0046,155,Desktop,2025-04-09 12:33:14.328125
U0907,M0072,174,Console,2025-04-29 10:35:32.980092
U0218,M0069,127,Desktop,2025-04-16 11:27:29.853338
U0195,M0182,39,Laptop,2025-04-04 16:00:29.507635
U0817,M0156,169,Mobile,2025-04-08 04:26:38.658296
U0080,M0107,132,Tablet,2025-04-24 20:13:07.481729
U0976,M0028,111,Laptop,2025-04-09 22:02:45.983625
U0828,M0098,25,Desktop,2025-04-13 13:30:51.993601
U0279,M0004,71,Smart TV,2025-04-21 11:48:03.288941
U0452,M0187,57,Smart TV,2025-04-08 10:18:53.419811
U0134,M0086,16,Laptop,2025-04-18 17:18:46.089499
U0881,M0200,12,Desktop,2025-04-13 04:25:56.839882
U0874,M0045,138,Tablet,2025-04-18 18:04:17.948898
U0869,M0052,58,Mobile,2025-04-23 07:31:49.602057
U0991,M0158,13,Mobile,2025-04-26 21:25:31.633027
U0884,M0101,35,Smart TV,2025-03-31 16:55:06.005397
U0459,M0020,83,Mobile,2025-04-14 21:29:49.312024
U0036,M0044,118,Smart TV,2025-04-26 23:22:09.313182
U0061,M0031,155,Tablet,2025-04-02 05:56:43.551651
U0850,M0199,36,Desktop,2025-04-15 04:54:10.355405
U0594,M0018,44,Smart TV,2025-04-26 00:03:19.305114
U0107,M0192,139,Tablet,2025-04-22 03:40:49.392233
U0118,M0060,91,Laptop,2025-04-24 10:34:24.029138
U0091,M0007,142,Tablet,2025-04-17 18:51:25.894853
U0758,M0120,48,Laptop,2025-04-09 08:23:24.438427
U0459,M0077,62,Smart TV,2025-04-10 23:21:01.710816
U0362,M0125,21,Laptop,2025-04-09 21:05:36.004168
U0917,M0066,132,Tablet,2025-04-24 17:52:55.941177
U0343,M0177,53,Smart TV,2025-04-03 06:57:11.024554
U0265,M0155,27,Laptop,2025-04-06 13:55:15.267078
U0463,M0079,122,Laptop,2025-04-23 19:48:09.319059
U0124,M0023,72,Mobile,2025-04-09 12:10:05.221600
U0495,M0148,35,Tablet,2025-04-22 21:21:35.461817
U0724,M0192,43,Tablet,2025-04-26 20:00:15.156338
U0683,M0001,82,Tablet,2025-04-29 10:44:15.348251
U0547,M0046,95,Console,2025-04-06 16:18:14.046546
U0982,M0198,119,Mobile,2025-04-11 16:08:10.638980
U0264,M0028,142,Tablet,2025-04-04 11:56:31.641586
U0424,M0018,31,Smart TV,2025-04-04 03:01:39.277436
U0570,M0080,40,Console,2025-04-25 08:59:39.302517
U0479,M0128,134,Laptop,2025-04-02 22:00:08.896005
U0219,M0140,154,Mobile,2025-04-17 01:16:23.477707
U0613,M0099,86,Smart TV,2025-04-13 09:10:49.879737
U0418,M0114,123,Desktop,2025-04-05 22:06:40.978660
U0308,M0134,92,Tablet,2025-04-10 13:47:31.049928
U0540,M0045,15,Tablet,2025-04-10 17:55:55.169873
U0381,M0058,109,Desktop,2025-03-30 23:30:17.798482
U0892,M0192,166,Desktop,2025-04-28 12:14:15.148384
U0131,M0062,55,Console,2025-04-03 06:23:35.045873
U0850,M0152,14,Smart TV,2025-04-25 00:23:15.274798
U0526,M0099,135,Smart TV,2025-04-28 17:42:52.263934
U0668,M0037,157,Smart TV,2025-04-13 07:04:14.060757
U0703,M0135,90,Mobile,2025-04-13 19:47:10.073372
U0187,M0067,33,Desktop,2025-04-02 00:23:21.833012
U0576,M0145,10,Tablet,2025-04-16 06:40:32.055618
U0667,M0007,161,Smart TV,2025-04-22 07:00:17.832293
U0517,M0062,35,Laptop,2025-04-11 06:38:51.397381
U0574,M0071,122,Tablet,2025-04-27 15:12:05.564578
U0797,M0037,107,Mobile,2025-04-11 20:46:43.532732
U0286,M0095,103,Laptop,2025-04-05 08:12:20.097119
U0952,M0098,68,Laptop,2025-04-19 22:13:58.373745
U0642,M0013,129,Console,2025-04-28 09:58:05.944668
U0958,M0110,170,Laptop,2025-04-01 07:43:53.829295
U0010,M0070,55,Desktop,2025-04-23 05:25:47.377412
U0791,M0072,74,Smart TV,2025-04-17 22:47:12.603635
U0400,M0002,160,Tablet,2025-04-17 18:13:59.144020
U0230,M0052,179,Tablet,2025-04-21 00:17:25.211479
U0358,M0138,23,Mobile,2025-04-17 14:43:00.295439
U0163,M0100,95,Tablet,2025-04-25 20:56:12.544739
U0774,M0084,83,Tablet,2025-04-06 05:26:27.242759
U0590,M0087,103,Mobile,2025-04-30 01:30:44.577408
U0851,M0103,156,Console,2025-04-13 18:38:23.822285
U0418,M0096,133,Laptop,2025-04-27 03:04:27.708208
U0151,M0091,20,Laptop,2025-04-25 17:51:13.512662
U0139,M0015,158,Tablet,2025-04-08 01:32:34.691812
U0777,M0022,144,Tablet,2025-04-23 13:30:06.886208
U0371,M0174,87,Tablet,2025-04-27 23:16:56.380628
U0481,M0140,7,Tablet,2025-04-29 06:37:44.224202
U0578,M0078,87,Laptop,2025-04-05 01:17:01.209158
U0722,M0158,26,Tablet,2025-04-19 20:31:06.222432
U0501,M0152,14,Smart TV,2025-04-17 08:08:25.936139
U0339,M0023,12,Smart TV,2025-04-18 08:18:14.472935
U0146,M0041,23,Smart TV,2025-04-05 02:05:53.245680
U0512,M0124,68,Laptop,2025-04-11 04:04:33.002291
U0532,M0143,127,Console,2025-04-05 09:50:30.001279
U0244,M0066,153,Desktop,2025-04-21 01:59:25.683580
U0677,M0003,117,Laptop,2025-04-12 10:34:30.108635
U0034,M0160,50,Console,2025-03-31 13:41:04.351791
U0205,M0186,78,Console,2025-04-18 08:30:56.699059
U0635,M0064,108,Laptop,2025-04-24 00:56:49.244206
U0914,M0062,72,Mobile,2025-04-12 06:43:18.825969
U0894,M0191,117,Smart TV,2025-04-13 06:39:00.750627
U0694,M0188,109,Laptop,2025-04-20 20:50:36.604780
U0612,M0103,131,Tablet,2025-04-14 14:51:47.865628
U0040,M0034,20,Desktop,2025-04-06 20:04:45.241553
U0184,M0173,96,Tablet,2025-04-20 08:09:07.442443
U0431,M0196,28,Laptop,2025-04-07 08:59:04.062829
U0803,M0152,22,Mobile,2025-04-10 18:49:14.822815
U0857,M0101,133,Mobile,2025-04-29 02:29:31.174842
U0425,M0096,125,Smart TV,2025-04-13 15:46:27.416294
U0150,M0134,171,Laptop,2025-04-23 09:26:19.741408
U0305,M0199,85,Console,2025-04-14 22:46:08.037484
U0688,M0197,89,Console,2025-04-12 05:11:28.747236
U0408,M0170,112,Laptop,2025-04-28 11:05:27.748978
U0107,M0106,163,Laptop,2025-04-15 21:56:34.613857
U0918,M0076,59,Smart TV,2025-04-12 07:40:51.944543
U0335,M0017,128,Smart TV,2025-04-05 00:12:00.218474
U0688,M0165,61,Console,2025-04-18 22:59:42.121666
U0057,M0082,96,Tablet,2025-04-11 03:45:41.972065
U0318,M0070,156,Mobile,2025-04-08 12:55:30.414587
U0761,M0145,85,Console,2025-04-16 19:47:56.756025
U0756,M0022,6,Mobile,2025-04-02 05:08:53.391803
U0266,M0048,69,Desktop,2025-04-23 03:37:01.186789
U0415,M0113,27,Smart TV,2025-04-26 06:50:00.090748
U0314,M0112,99,Tablet,2025-04-28 07:21:25.342759
U0830,M0136,70,Smart TV,2025-04-20 02:49:44.777492
U0574,M0014,63,Desktop,2025-04-04 12:05:01.380108
U0981,M0024,8,Smart TV,2025-04-27 18:06:38.821747
U0823,M0140,94,Desktop,2025-04-28 22:41:49.647233
U0098,M0181,77,Mobile,2025-04-11 15:17:42.010682
U0369,M0060,141,Smart TV,2025-04-14 12:13:22.367119
U0620,M0161,156,Desktop,2025-04-18 22:22:44.943529
U0735,M0048,108,Console,2025-04-26 22:12:46.761051
U0951,M0148,116,Smart TV,2025-04-09 17:14:36.166984
U0491,M0160,159,Laptop,2025-04-08 21:24:29.160370
U0517,M0007,52,Laptop,2025-04-11 11:38:50.387956
U0056,M0098,147,Console,2025-04-23 00:51:51.339906
U0463,M0195,92,Mobile,2025-04-02 15:53:54.171652
U0492,M0124,64,Desktop,2025-04-09 12:47:08.858895
U0421,M0029,145,Desktop,2025-04-12 17:36:37.932519
U0551,M0099,43,Console,2025-04-04 09:13:28.925419
U0744,M0093,133,Tablet,2025-04-12 06:37:02.076379
U0520,M0012,140,Desktop,2025-04-10 13:36:21.370361
U0167,M0031,91,Mobile,2025-04-14 10:55:50.896011
U0607,M0198,11,Laptop,2025-04-02 02:59:55.638026
U0111,M0113,5,Console,2025-04-09 04:50:18.156330
U0384,M0185,56,Desktop,2025-04-29 10:09:15.494274
U0870,M0097,117,Mobile,2025-04-17 22:39:02.964512
U0117,M0054,127,Smart TV,2025-04-13 18:32:40.908173
U0125,M0152,88,Mobile,2025-04-24 11:38:31.125165
U0382,M0110,38,Desktop,2025-04-19 00:25:00.271102
U0481,M0151,166,Desktop,2025-04-04 11:09:06.926022
U0050,M0028,164,Desktop,2025-04-10 13:14:50.732502
U0039,M0182,56,Console,2025-04-11 15:12:41.216451
U0149,M0081,133,Laptop,2025-04-09 20:09:06.058245
U0058,M0187,147,Console,2025-04-06 01:46:52.183423
U0637,M0061,109,Mobile,2025-04-13 04:21:33.781005
U0053,M0190,125,Laptop,2025-04-06 17:22:56.211163
U0162,M0181,68,Tablet,2025-04-01 06:30:40.905111
U0673,M0154,139,Smart TV,2025-04-14 05:40:11.351974
U0711,M0113,156,Desktop,2025-04-02 07:55:43.673350
U0732,M0031,48,Mobile,2025-04-20 20:36:53.333037
U0708,M0022,86,Tablet,2025-04-23 14:00:22.939608
U0653,M0163,59,Laptop,2025-04-28 16:39:43.001884
U0349,M0161,45,Desktop,2025-04-13 10:43:46.668490
U0631,M0137,6,Mobile,2025-04-21 09:43:21.729484
U0844,M0196,175,Smart TV,2025-04-30 13:59:56.096432
U0065,M0142,128,Smart TV,2025-04-19 06:21:08.456323
U0486,M0010,89,Console,2025-04-08 12:31:34.092177
U0703,M0172,160,Console,2025-04-22 09:43:01.427417
U0117,M0040,85,Smart TV,2025-04-03 01:11:14.782994
U0043,M0071,101,Smart TV,2025-04-12 06:55:01.022605
U0288,M0008,65,Mobile,2025-04-06 09:20:57.503865
U0016,M0198,75,Mobile,2025-04-14 18:40:17.307147
U0330,M0153,140,Laptop,2025-04-28 12:27:27.259529
U0452,M0094,120,Laptop,2025-04-12 17:39:45.082466
U0750,M0172,141,Tablet,2025-04-17 14:03:36.970193
U0239,M0039,126,Console,2025-04-29 23:45:15.811896
U0191,M0117,6,Laptop,2025-04-04 01:50:09.120873
U0553,M0020,85,Console,2025-04-27 20:07:15.619279
U0747,M0017,48,Laptop,2025-04-26 18:36:24.228426
U0317,M0141,97,Mobile,2025-04-18 20:01:40.465851
U0616,M0123,161,Tablet,2025-04-02 16:37:21.996740
U0560,M0165,89,Mobile,2025-04-09 14:48:48.080861
U0709,M0124,6,Mobile,2025-04-11 10:11:50.624674
U0578,M0019,121,Desktop,2025-04-27 04:10:53.682928
U0463,M0151,20,Desktop,2025-04-16 02:09:39.104215
U0513,M0054,177,Console,2025-04-08 08:21:12.094238
U0079,M0191,101,Console,2025-04-11 05:58:55.891293
U0866,M0193,166,Mobile,2025-04-07 14:14:42.092845
U0821,M0069,144,Desktop,2025-04-08 04:50:43.918150
U0332,M0130,134,Smart TV,2025-04-17 13:07:31.684792
U0649,M0145,41,Smart TV,2025-04-25 13:43:42.591525
U0060,M0136,134,Desktop,2025-04-17 13:45:15.443273
U0348,M0058,139,Console,2025-04-26 02:35:47.524922
U0212,M0003,92,Console,2025-04-22 20:56:46.994609
U0860,M0169,158,Tablet,2025-04-02 15:33:57.664844
U0418,M0073,55,Smart TV,2025-04-01 22:49:38.542620
U0467,M0115,27,Console,2025-04-25 05:53:54.208306
U0881,M0178,76,Laptop,2025-04-13 12:04:44.784814
U0163,M0076,78,Tablet,2025-04-07 12:09:18.865510
U0687,M0021,140,Tablet,2025-04-24 11:35:39.535345
U0281,M0182,20,Console,2025-04-14 09:09:53.268347
U0907,M0132,156,Console,2025-04-13 10:17:38.651744
U0075,M0193,128,Smart TV,2025-04-20 00:38:45.136171
U0458,M0054,135,Tablet,2025-04-04 09:47:26.735020
U0714,M0061,136,Laptop,2025-04-19 03:06:43.673099
U0449,M0187,136,Desktop,2025-04-17 02:47:42.258040
U0841,M0058,85,Laptop,2025-04-12 18:05:16.426742
U0266,M0169,149,Laptop,2025-04-09 17:26:34.306286
U0509,M0046,125,Console,2025-04-11 16:43:43.640229
U0494,M0179,45,Desktop,2025-04-03 22:06:03.796303
U0161,M0137,63,Mobile,2025-04-20 06:54:48.579490
U0608,M0012,22,Desktop,2025-04-03 04:22:11.069643
U0425,M0184,85,Smart TV,2025-04-22 10:01:49.265793
U0819,M0027,8,Smart TV,2025-04-06 21:16:45.538872
U0610,M0035,86,Smart TV,2025-04-01 18:13:02.673159
U0622,M0034,75,Mobile,2025-04-04 09:45:39.541009
U0587,M0006,127,Desktop,2025-04-20 16:59:22.198863
U0149,M0165,27,Console,2025-04-04 11:12:49.531658
U0867,M0012,55,Smart TV,2025-04-19 00:41:46.936460
U0551,M0195,151,Console,2025-04-06 01:12:33.844759
U0572,M0067,173,Mobile,2025-04-03 02:16:54.162192
U0336,M0001,165,Laptop,2025-04-09 14:30:54.043423
U0185,M0002,100,Smart TV,2025-04-27 03:22:21.294869
U0714,M0185,86,Tablet,2025-04-18 09:47:57.694670
U0202,M0072,51,Tablet,2025-04-03 00:56:40.111682
U0015,M0030,145,Console,2025-04-12 06:00:45.593045
U0508,M0142,67,Tablet,2025-03-31 20:00:58.317057
U0064,M0151,32,Laptop,2025-04-14 21:05:33.441440
U0219,M0025,138,Tablet,2025-04-17 03:26:24.586047
U0411,M0068,85,Laptop,2025-04-15 16:16:00.867296
U0835,M0145,132,Console,2025-04-25 22:11:13.055965
U0128,M0054,76,Desktop,2025-04-14 00:13:49.244755
U0246,M0102,177,Smart TV,2025-04-26 22:44:45.114247
U0720,M0173,12,Desktop,2025-04-24 14:47:57.687421
U0749,M0026,44,Desktop,2025-04-17 12:30:02.355276
U0530,M0172,21,Console,2025-04-06 04:29:45.959817
U0775,M0024,124,Mobile,2025-04-27 14:16:08.318724
U0673,M0121,177,Desktop,2025-04-01 01:04:40.528324
U0091,M0130,99,Smart TV,2025-04-22 22:06:37.125120
U0992,M0149,130,Desktop,2025-04-23 23:23:21.350359
U0353,M0081,156,Desktop,2025-04-06 10:48:34.062668
U0724,M0196,157,Desktop,2025-04-29 17:07:08.086809
U0977,M0019,50,Smart TV,2025-04-28 09:21:48.325046
U0795,M0056,57,Tablet,2025-04-04 07:57:48.736826
U0791,M0187,65,Console,2025-04-24 15:14:00.553446
U0394,M0151,177,Desktop,2025-04-27 10:55:23.253960
U0809,M0026,135,Desktop,2025-04-21 21:13:23.803710
U0477,M0181,6,Desktop,2025-04-05 09:55:13.510854
U0256,M0032,24,Mobile,2025-04-21 10:25:25.003672
U0657,M0053,113,Console,2025-04-06 07:25:13.462142
U0329,M0024,42,Laptop,2025-04-02 23:10:27.443763
U0446,M0054,95,Smart TV,2025-03-31 16:30:49.620351
U0428,M0128,50,Laptop,2025-04-22 07:56:08.430557
U0115,M0116,10,Smart TV,2025-04-07 03:44:26.001885
U0181,M0033,8,Console,2025-04-10 01:39:52.236297
U0038,M0111,69,Console,2025-04-07 05:53:56.743250
U0334,M0069,39,Tablet,2025-04-29 03:50:12.561087
U0905,M0090,142,Laptop,2025-04-25 05:12:33.842337
U0742,M0073,100,Smart TV,2025-04-07 04:29:15.301554
U0725,M0137,173,Desktop,2025-04-16 23:21:00.724564
U0038,M0093,20,Tablet,2025-04-03 05:47:41.719294
U0247,M0166,50,Smart TV,2025-04-05 04:39:37.095874
U0034,M0028,7,Tablet,2025-04-05 04:33:12.075927
U0065,M0171,38,Desktop,2025-04-25 15:09:17.665675
U0186,M0041,78,Tablet,2025-04-09 21:02:10.697562
U0730,M0172,124,Console,2025-04-26 09:45:14.872111
U0823,M0060,55,Mobile,2025-04-07 01:10:09.381285
U0791,M0097,58,Laptop,2025-04-07 08:38:02.569769
U0413,M0134,55,Tablet,2025-04-27 07:37:01.683799
U0404,M0040,158,Mobile,2025-04-02 19:20:36.923394
U0294,M0071,105,Desktop,2025-04-25 11:18:09.454657
U0916,M0105,54,Tablet,2025-04-07 13:54:00.516505
U0169,M0016,165,Desktop,2025-04-20 16:49:52.530509
U0664,M0028,92,Desktop,2025-04-29 05:58:50.361435
U0551,M0134,171,Smart TV,2025-04-22 05:42:53.979495
U0414,M0112,115,Console,2025-04-09 05:49:45.622823
U0083,M0165,7,Tablet,2025-04-21 17:41:20.186790
U0268,M0040,96,Tablet,2025-04-25 05:30:51.557825
U0563,M0146,50,Mobile,2025-04-04 13:42:20.577172
U0649,M0076,176,Console,2025-04-22 04:22:50.778822
U0190,M0077,130,Desktop,2025-04-16 01:06:40.193265
U0886,M0012,67,Desktop,2025-04-03 22:12:18.632748
U0026,M0099,11,Desktop,2025-04-23 02:27:39.931673
U0930,M0180,159,Smart TV,2025-04-20 03:38:16.105117
U0150,M0192,119,Tablet,2025-04-05 01:46:54.074979
U0069,M0128,155,Tablet,2025-04-01 16:22:55.250260
U0492,M0124,173,Console,2025-04-26 16:44:59.121124
U0268,M0040,43,Mobile,2025-04-20 03:19:42.623661
U0669,M0026,174,Laptop,2025-04-04 14:36:06.676023
U0818,M0176,97,Desktop,2025-04-14 08:52:06.264521
U0782,M0023,23,Laptop,2025-04-21 02:55:12.733923
U0980,M0088,95,Tablet,2025-04-11 13:28:58.013925
U0041,M0103,151,Mobile,2025-04-03 11:01:12.143176
U0993,M0177,104,Tablet,2025-04-10 15:37:47.622715
U0212,M0111,168,Desktop,2025-04-16 12:31:41.285628
U0018,M0115,117,Tablet,2025-04-07 14:35:49.415174
U0494,M0190,72,Smart TV,2025-03-31 08:34:24.897783
U0344,M0147,81,Smart TV,2025-04-17 02:42:59.101968
U0534,M0085,169,Console,2025-04-13 11:56:35.710993
U0186,M0052,38,Desktop,2025-04-08 09:42:02.014538
U0558,M0056,155,Desktop,2025-04-10 11:46:43.396335
U0768,M0062,120,Desktop,2025-04-17 08:35:55.743240
U0419,M0092,115,Desktop,2025-04-25 19:54:33.567291
U0489,M0175,14,Tablet,2025-04-01 23:03:01.470828
U0130,M0055,34,Smart TV,2025-04-24 15:40:44.861197
U0488,M0008,88,Smart TV,2025-04-19 11:16:56.812193
U0810,M0151,68,Laptop,2025-04-14 13:29:59.392173
U0114,M0013,56,Laptop,2025-04-26 11:17:09.252102
U0907,M0177,103,Tablet,2025-04-13 16:34:20.518252
U0534,M0135,169,Desktop,2025-04-13 22:59:45.236539
U0069,M0162,53,Smart TV,2025-04-11 15:55:40.185891
U0742,M0134,103,Tablet,2025-04-05 17:42:51.924969
U0513,M0049,158,Laptop,2025-04-17 19:08:29.528920
U0537,M0196,153,Smart TV,2025-04-25 18:31:34.419394
U0474,M0024,51,Mobile,2025-04-25 01:00:31.104786
U0414,M0135,178,Tablet,2025-04-05 09:41:34.895901
U0698,M0171,23,Mobile,2025-04-26 09:20:03.484232
U0732,M0148,137,Desktop,2025-04-19 02:58:08.528425
U0130,M0095,168,Mobile,2025-04-02 22:59:01.442919
U0428,M0112,78,Laptop,2025-04-15 09:21:07.379307
U0662,M0116,76,Console,2025-04-28 03:09:36.238370
U0864,M0125,36,Smart TV,2025-04-29 03:54:01.120287
U0780,M0108,109,Console,2025-04-22 11:03:03.012996
U0125,M0150,24,Smart TV,2025-04-20 05:33:12.723584
U0672,M0049,39,Laptop,2025-04-26 22:15:19.658936
U0658,M0064,156,Console,2025-04-09 03:21:26.556301
U0732,M0195,44,Laptop,2025-04-30 07:58:26.061331
U0876,M0042,165,Desktop,2025-04-30 06:31:49.755052
U0716,M0001,129,Laptop,2025-04-19 03:01:56.717498
U0821,M0183,79,Mobile,2025-04-05 12:40:55.690796
U0044,M0130,69,Tablet,2025-04-18 09:19:12.497869
U0272,M0066,143,Desktop,2025-04-16 11:01:44.452945
U0113,M0061,120,Console,2025-04-09 11:46:45.057748
U0294,M0079,57,Tablet,2025-04-14 22:01:28.032404
U0281,M0068,20,Desktop,2025-04-28 15:42:42.452142
U0958,M0017,67,Mobile,2025-04-23 11:29:25.802351
U0976,M0026,134,Console,2025-04-18 07:14:25.975241
U0994,M0069,162,Desktop,2025-04-23 00:38:43.130960
U0535,M0001,171,Smart TV,2025-04-26 01:16:37.843530
U0101,M0084,146,Desktop,2025-04-24 01:25:13.943937
U0293,M0104,30,Console,2025-04-02 08:33:01.131118
U0479,M0029,59,Mobile,2025-04-29 00:06:54.704658
U0033,M0056,152,Laptop,2025-04-13 12:34:03.823656
U0340,M0160,112,Desktop,2025-04-28 23:19:45.729877
U0154,M0191,173,Desktop,2025-03-31 15:32:12.930422
U0056,M0140,88,Desktop,2025-04-04 06:06:05.713734
U0562,M0135,36,Desktop,2025-04-04 16:38:34.276415
U0621,M0057,38,Smart TV,2025-04-03 12:06:42.173886
U0374,M0132,162,Smart TV,2025-04-14 10:42:24.847638
U0710,M0178,177,Desktop,2025-04-26 02:36:08.466113
U0282,M0163,124,Mobile,2025-04-10 17:59:43.973129
U0297,M0181,82,Laptop,2025-04-05 16:08:07.203410
U0896,M0137,78,Smart TV,2025-04-25 17:21:39.291073
U0978,M0017,22,Tablet,2025-04-29 15:44:19.805480
U0882,M0080,154,Console,2025-04-09 15:55:26.054716
U0080,M0132,19,Laptop,2025-04-29 09:29:36.447065
U0150,M0141,6,Smart TV,2025-04-11 03:08:26.659518
U0088,M0134,140,Laptop,2025-04-25 06:26:34.993365
U0181,M0051,66,Console,2025-04-17 16:52:23.119640
U0616,M0071,147,Mobile,2025-04-17 01:52:04.841438
U0204,M0157,73,Tablet,2025-04-09 11:24:57.387056
U0991,M0197,6,Mobile,2025-04-29 15:28:19.751991
U0187,M0011,48,Desktop,2025-04-09 02:22:51.860487
U0170,M0020,67,Desktop,2025-03-31 00:18:46.336475
U0150,M0039,165,Tablet,2025-04-16 14:33:43.407805
U0812,M0104,84,Tablet,2025-04-21 11:05:10.125498
U0890,M0153,178,Console,2025-04-28 06:18:08.668523
U0447,M0156,105,Smart TV,2025-04-09 09:53:01.684108
U0811,M0090,35,Tablet,2025-04-25 10:54:29.827527
U0681,M0071,53,Desktop,2025-04-23 04:55:28.217632
U0096,M0192,125,Desktop,2025-04-10 10:40:41.955180
U0394,M0026,156,Mobile,2025-04-11 02:37:27.223276
U0472,M0171,39,Desktop,2025-04-06 00:37:01.168712
U0320,M0127,108,Desktop,2025-04-12 22:40:55.795415
U0324,M0083,90,Smart TV,2025-04-20 00:26:55.180718
U0382,M0047,91,Console,2025-04-10 08:48:33.828270
U0467,M0089,161,Tablet,2025-04-04 02:54:58.620351
U0277,M0050,88,Desktop,2025-04-27 08:24:53.438918
U0363,M0003,129,Desktop,2025-04-23 10:00:43.912030
U0065,M0155,133,Mobile,2025-04-10 12:05:18.761930
